Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|6666666.363677.peg.2288	CDS	CP002976.1	2297349	2297912	3	+	564	FIG01073550: hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2289	CDS	CP002976.1	2298847	2297921	-1	-	927	Lipase	- none -	 	 
fig|6666666.363677.peg.2290	CDS	CP002976.1	2300882	2298987	-2	-	1896	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Biotin biosynthesis; <br>Biotin synthesis cluster; <br>Fatty acid metabolism cluster	 	 
fig|6666666.363677.peg.2291	CDS	CP002976.1	2302863	2301064	-3	-	1800	Efflux ABC transporter, permease/ATP-binding protein	- none -	 	 
fig|6666666.363677.peg.2292	CDS	CP002976.1	2303301	2303122	-3	-	180	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2293	CDS	CP002976.1	2303509	2303288	-1	-	222	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2294	CDS	CP002976.1	2303616	2304308	3	+	693	protein of unknown function DUF159	- none -	 	 
fig|6666666.363677.peg.2295	CDS	CP002976.1	2304403	2304531	1	+	129	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2296	CDS	CP002976.1	2304737	2304546	-2	-	192	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2297	CDS	CP002976.1	2305681	2305797	1	+	117	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2298	CDS	CP002976.1	2306535	2305924	-3	-	612	PaaD-like protein (DUF59) involved in Fe-S cluster assembly	Iron-sulfur cluster assembly	 	 
fig|6666666.363677.peg.2299	CDS	CP002976.1	2311108	2307308	-1	-	3801	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2300	CDS	CP002976.1	2311607	2311419	-2	-	189	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2301	CDS	CP002976.1	2311917	2311615	-3	-	303	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2302	CDS	CP002976.1	2312579	2311914	-2	-	666	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2303	CDS	CP002976.1	2312584	2312727	1	+	144	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2304	CDS	CP002976.1	2313146	2312769	-2	-	378	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2305	CDS	CP002976.1	2313500	2313156	-2	-	345	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2306	CDS	CP002976.1	2313954	2313481	-3	-	474	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2307	CDS	CP002976.1	2314681	2313956	-1	-	726	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2308	CDS	CP002976.1	2315016	2314681	-3	-	336	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2309	CDS	CP002976.1	2315449	2315027	-1	-	423	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2310	CDS	CP002976.1	2316333	2315449	-3	-	885	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2311	CDS	CP002976.1	2320898	2316330	-2	-	4569	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2312	CDS	CP002976.1	2321254	2320943	-1	-	312	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2313	CDS	CP002976.1	2321853	2321383	-3	-	471	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2314	CDS	CP002976.1	2322387	2321941	-3	-	447	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2315	CDS	CP002976.1	2322787	2322452	-1	-	336	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2316	CDS	CP002976.1	2323040	2322834	-2	-	207	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2317	CDS	CP002976.1	2323642	2323187	-1	-	456	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2318	CDS	CP002976.1	2324015	2323659	-2	-	357	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2319	CDS	CP002976.1	2324617	2324012	-1	-	606	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2320	CDS	CP002976.1	2324922	2324632	-3	-	291	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2321	CDS	CP002976.1	2326195	2324993	-1	-	1203	Phage major capsid protein	Phage capsid proteins	 	 
fig|6666666.363677.peg.2322	CDS	CP002976.1	2326894	2326232	-1	-	663	Phage prohead protease, HK97 family	- none -	 	 
fig|6666666.363677.peg.2323	CDS	CP002976.1	2328105	2326894	-3	-	1212	Phage portal protein	Phage packaging machinery	 	 
fig|6666666.363677.peg.2324	CDS	CP002976.1	2329865	2328102	-2	-	1764	Phage terminase, large subunit	Phage packaging machinery	 	 
fig|6666666.363677.peg.2325	CDS	CP002976.1	2330323	2329865	-1	-	459	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2326	CDS	CP002976.1	2331669	2330914	-3	-	756	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2327	CDS	CP002976.1	2332250	2331666	-2	-	585	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2328	CDS	CP002976.1	2333092	2332436	-1	-	657	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2329	CDS	CP002976.1	2333429	2333073	-2	-	357	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2330	CDS	CP002976.1	2333863	2333429	-1	-	435	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2331	CDS	CP002976.1	2334812	2333856	-2	-	957	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2332	CDS	CP002976.1	2335072	2334809	-1	-	264	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2333	CDS	CP002976.1	2335162	2335470	1	+	309	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2334	CDS	CP002976.1	2335628	2336398	2	+	771	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2335	CDS	CP002976.1	2337279	2337488	3	+	210	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2336	CDS	CP002976.1	2337485	2337754	2	+	270	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2337	CDS	CP002976.1	2337766	2338038	1	+	273	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2338	CDS	CP002976.1	2338136	2339272	2	+	1137	DNA polymerase III beta subunit (EC 2.7.7.7)	DNA replication cluster 1	 	 
fig|6666666.363677.peg.2339	CDS	CP002976.1	2339337	2339564	3	+	228	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2340	CDS	CP002976.1	2339629	2341341	1	+	1713	DNA-cytosine methyltransferase (EC 2.1.1.37)	DNA repair, bacterial	 	 
fig|6666666.363677.peg.2341	CDS	CP002976.1	2341360	2341536	1	+	177	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2342	CDS	CP002976.1	2342780	2341533	-2	-	1248	Phage integrase family protein	- none -	 	 
fig|6666666.363677.peg.2343	CDS	CP002976.1	2343841	2343104	-1	-	738	carbon monoxide dehydrogenase G protein	- none -	 	 
fig|6666666.363677.peg.2344	CDS	CP002976.1	2344005	2344721	3	+	717	Transcriptional regulator, LuxR family	- none -	 	 
fig|6666666.363677.peg.2345	CDS	CP002976.1	2344739	2345992	2	+	1254	GfdT protein	- none -	 	 
fig|6666666.363677.peg.2346	CDS	CP002976.1	2345989	2348259	1	+	2271	Signal transduction histidine kinase	- none -	 	 
fig|6666666.363677.peg.2347	CDS	CP002976.1	2348446	2349195	1	+	750	Sirohydrochlorin ferrochelatase CbiX, alphaprotobacterial (EC 4.99.1.4)	- none -	 	 
fig|6666666.363677.peg.2348	CDS	CP002976.1	2350626	2349595	-3	-	1032	Phage integrase	- none -	 	 
fig|6666666.363677.peg.2349	CDS	CP002976.1	2350814	2350623	-2	-	192	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2350	CDS	CP002976.1	2351033	2350839	-2	-	195	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2351	CDS	CP002976.1	2351157	2351432	3	+	276	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2352	CDS	CP002976.1	2352028	2351435	-1	-	594	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2353	CDS	CP002976.1	2352617	2352444	-2	-	174	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2354	CDS	CP002976.1	2354128	2352950	-1	-	1179	Acyl-CoA dehydrogenase	- none -	 	 
fig|6666666.363677.peg.2355	CDS	CP002976.1	2355342	2354323	-3	-	1020	AraC-type DNA-binding domain-containing proteins	- none -	 	 
fig|6666666.363677.peg.2356	CDS	CP002976.1	2356655	2355471	-2	-	1185	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Acetyl-CoA fermentation to Butyrate; <br>Biotin biosynthesis; <br>Biotin synthesis cluster; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism	 	 
fig|6666666.363677.peg.2357	CDS	CP002976.1	2358772	2356652	-1	-	2121	Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	Acetyl-CoA fermentation to Butyrate; <br>Acetyl-CoA fermentation to Butyrate; <br>Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Fatty acid metabolism cluster; <br>Fatty acid metabolism cluster; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism; <br>Polyhydroxybutyrate metabolism; <br>Valine degradation; <br>Valine degradation	 	 
fig|6666666.363677.peg.2358	CDS	CP002976.1	2359470	2358784	-3	-	687	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2359	CDS	CP002976.1	2361071	2359467	-2	-	1605	acyl-CoA synthase	- none -	 	 
fig|6666666.363677.peg.2360	CDS	CP002976.1	2361307	2362230	1	+	924	Transcriptional regulator, LysR family	- none -	 	 
fig|6666666.363677.peg.2361	CDS	CP002976.1	2363322	2362264	-3	-	1059	Glycine betaine/L-proline transport ATP-binding protein ProV (TC 3.A.1.12.1)	- none -	 	 
fig|6666666.363677.peg.2362	CDS	CP002976.1	2364363	2363335	-3	-	1029	Glycine betaine/L-proline transport system permease protein ProW (TC 3.A.1.12.1)	- none -	 	 
fig|6666666.363677.peg.2363	CDS	CP002976.1	2365309	2364431	-1	-	879	Glycine betaine/L-proline transport substrate-binding protein ProX (TC 3.A.1.12.1)	- none -	 	 
fig|6666666.363677.peg.2364	CDS	CP002976.1	2365772	2366098	2	+	327	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2365	CDS	CP002976.1	2366163	2366741	3	+	579	Lytic transglycosylase, catalytic	- none -	 	 
fig|6666666.363677.peg.2366	CDS	CP002976.1	2366741	2367031	2	+	291	Major pilus subunit of type IV secretion complex, VirB2	Vir-like type 4 secretion system	 	 
fig|6666666.363677.peg.2367	CDS	CP002976.1	2367039	2367317	3	+	279	Inner membrane protein forms channel for type IV secretion of T-DNA complex, VirB3	Vir-like type 4 secretion system	 	 
fig|6666666.363677.peg.2368	CDS	CP002976.1	2367307	2369673	1	+	2367	ATPase required for both assembly of type IV secretion complex and secretion of T-DNA complex, VirB4	Vir-like type 4 secretion system; <br>pVir Plasmid of Campylobacter	 	 
fig|6666666.363677.peg.2369	CDS	CP002976.1	2369666	2369824	2	+	159	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2370	CDS	CP002976.1	2369808	2370965	3	+	1158	Membrane-bound lytic murein transglycosylase D	- none -	 	 
fig|6666666.363677.peg.2371	CDS	CP002976.1	2370962	2371741	2	+	780	Minor pilin of type IV secretion complex, VirB5	Vir-like type 4 secretion system	 	 
fig|6666666.363677.peg.2372	CDS	CP002976.1	2371747	2372397	1	+	651	Inner membrane protein forms channel for type IV secretion of T-DNA complex, VirB8	Vir-like type 4 secretion system; <br>pVir Plasmid of Campylobacter	 	 
fig|6666666.363677.peg.2373	CDS	CP002976.1	2372401	2373096	1	+	696	Outer membrane and periplasm component of type IV secretion of T-DNA complex, has secretin-like domain, VirB9	Vir-like type 4 secretion system	 	 
fig|6666666.363677.peg.2374	CDS	CP002976.1	2373224	2374402	2	+	1179	Inner membrane protein of type IV secretion of T-DNA complex, TonB-like, VirB10	Vir-like type 4 secretion system	 	 
fig|6666666.363677.peg.2375	CDS	CP002976.1	2374405	2375400	1	+	996	ATPase required for both assembly of type IV secretion complex and secretion of T-DNA complex, VirB11	Vir-like type 4 secretion system; <br>pVir Plasmid of Campylobacter	 	 
fig|6666666.363677.peg.2376	CDS	CP002976.1	2375393	2375569	2	+	177	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2377	CDS	CP002976.1	2375590	2376588	1	+	999	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2378	CDS	CP002976.1	2376912	2377043	3	+	132	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2379	CDS	CP002976.1	2378923	2377160	-1	-	1764	Sulfur carrier protein ThiS adenylyltransferase (EC 2.7.7.73)	- none -	 	 
fig|6666666.363677.peg.2380	CDS	CP002976.1	2380204	2378960	-1	-	1245	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2381	CDS	CP002976.1	2380304	2381035	2	+	732	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2382	CDS	CP002976.1	2383009	2381117	-1	-	1893	Coupling protein VirD4, ATPase required for T-DNA transfer	Vir-like type 4 secretion system; <br>pVir Plasmid of Campylobacter	 	 
fig|6666666.363677.peg.2383	CDS	CP002976.1	2384810	2383002	-2	-	1809	T-DNA border endonuclease VirD2, RP4 TraG-like relaxase	Vir-like type 4 secretion system	 	 
fig|6666666.363677.peg.2384	CDS	CP002976.1	2385387	2384797	-3	-	591	FIG01026282: DNA-binding protein	- none -	 	 
fig|6666666.363677.peg.2385	CDS	CP002976.1	2385795	2385562	-3	-	234	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2386	CDS	CP002976.1	2386054	2385830	-1	-	225	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2387	CDS	CP002976.1	2386254	2386051	-3	-	204	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2388	CDS	CP002976.1	2387129	2386251	-2	-	879	Antirestriction protein	- none -	 	 
fig|6666666.363677.peg.2389	CDS	CP002976.1	2387616	2387326	-3	-	291	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2390	CDS	CP002976.1	2388578	2387874	-2	-	705	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2391	CDS	CP002976.1	2389441	2388575	-1	-	867	3-hydroxyisobutyrate dehydrogenase family protein	- none -	 	 
fig|6666666.363677.peg.2392	CDS	CP002976.1	2390952	2389441	-3	-	1512	Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)	D-ribose utilization	 	 
fig|6666666.363677.peg.2393	CDS	CP002976.1	2391950	2390949	-2	-	1002	Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)	D-ribose utilization	 	 
fig|6666666.363677.peg.2394	CDS	CP002976.1	2392937	2391963	-2	-	975	Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)	D-ribose utilization	 	 
fig|6666666.363677.peg.2395	CDS	CP002976.1	2393804	2393013	-2	-	792	2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)	Acetoin, butanediol metabolism	 	 
fig|6666666.363677.peg.2396	CDS	CP002976.1	2394848	2393892	-2	-	957	Xylose ABC transporter, periplasmic xylose-binding protein XylF	Xylose utilization	 	 
fig|6666666.363677.peg.2397	CDS	CP002976.1	2395064	2396908	2	+	1845	Domain of unknown function / ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)	- none -	 	 
fig|6666666.363677.peg.2398	CDS	CP002976.1	2396927	2397736	2	+	810	Sorbitol dehydrogenase (EC 1.1.1.14)	- none -	 	 
fig|6666666.363677.peg.2399	CDS	CP002976.1	2397800	2399110	2	+	1311	Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)	Protein degradation	 	 
fig|6666666.363677.peg.2400	CDS	CP002976.1	2399184	2400179	3	+	996	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190)	- none -	 	 
fig|6666666.363677.peg.2401	CDS	CP002976.1	2400190	2401185	1	+	996	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	 	 
fig|6666666.363677.peg.2402	CDS	CP002976.1	2401175	2402470	2	+	1296	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	5-FCL-like protein; <br>Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	 	 
fig|6666666.363677.peg.2403	CDS	CP002976.1	2402485	2403909	1	+	1425	Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)	- none -	 	 
fig|6666666.363677.peg.2404	CDS	CP002976.1	2403920	2404798	2	+	879	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	5-FCL-like protein; <br>Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	 	 
fig|6666666.363677.peg.2405	CDS	CP002976.1	2404809	2406188	3	+	1380	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate; <br>TCA Cycle	 	 
fig|6666666.363677.peg.2406	CDS	CP002976.1	2407646	2406627	-2	-	1020	Mobile element protein	- none -	 	 
fig|6666666.363677.peg.2407	CDS	CP002976.1	2408092	2407895	-1	-	198	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2408	CDS	CP002976.1	2408096	2408209	2	+	114	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2409	CDS	CP002976.1	2409706	2408414	-1	-	1293	Toxin HigB / Protein kinase domain of HipA	- none -	 	 
fig|6666666.363677.peg.2410	CDS	CP002976.1	2409951	2409706	-3	-	246	HipB protein @ Antitoxin HigA	- none -	 	 
fig|6666666.363677.peg.2411	CDS	CP002976.1	2410912	2410049	-1	-	864	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2412	CDS	CP002976.1	2411661	2410909	-3	-	753	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2413	CDS	CP002976.1	2411905	2412927	1	+	1023	Toxin HigB / Protein kinase domain of HipA	- none -	 	 
fig|6666666.363677.peg.2414	CDS	CP002976.1	2413885	2413049	-1	-	837	Glycerol-3-phosphate regulon repressor, DeoR family	- none -	 	 
fig|6666666.363677.peg.2415	CDS	CP002976.1	2414102	2415049	2	+	948	Glycine betaine ABC transport system, glycine betaine-binding protein OpuAC	Choline and Betaine Uptake and Betaine Biosynthesis; <br>Choline uptake and conversion to betaine clusters	 	 
fig|6666666.363677.peg.2416	CDS	CP002976.1	2415154	2416188	1	+	1035	Glycine betaine ABC transport system, ATP-binding protein OpuAA (EC 3.6.3.32)	Choline and Betaine Uptake and Betaine Biosynthesis; <br>Choline uptake and conversion to betaine clusters	 	 
fig|6666666.363677.peg.2417	CDS	CP002976.1	2416185	2418179	3	+	1995	Glycine betaine ABC transport system, permease protein OpuAB / Glycine betaine ABC transport system, permease protein OpuAB	Choline and Betaine Uptake and Betaine Biosynthesis; <br>Choline uptake and conversion to betaine clusters	 	 
fig|6666666.363677.peg.2418	CDS	CP002976.1	2418182	2419063	2	+	882	Choline kinase (EC 2.7.1.32)	- none -	 	 
fig|6666666.363677.peg.2419	CDS	CP002976.1	2419072	2421519	1	+	2448	Sarcosine dehydrogenase (EC 1.5.8.3)	- none -	 	 
fig|6666666.363677.peg.2420	CDS	CP002976.1	2421550	2422599	1	+	1050	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	- none -	 	 
fig|6666666.363677.peg.2421	CDS	CP002976.1	2422622	2423422	2	+	801	Histidinol-phosphatase [alternative form] (EC 3.1.3.15)	Histidine Biosynthesis	 	 
fig|6666666.363677.peg.2422	CDS	CP002976.1	2423505	2424254	3	+	750	Riorf59 protein	- none -	 	 
fig|6666666.363677.peg.2423	CDS	CP002976.1	2424251	2425612	2	+	1362	glutamine synthetase family protein	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	 	 
fig|6666666.363677.peg.2424	CDS	CP002976.1	2425695	2427077	3	+	1383	Phosphonoacetaldehyde dehydrogenase (NAD+)	- none -	 	 
fig|6666666.363677.peg.2425	CDS	CP002976.1	2427171	2428316	3	+	1146	Alcohol dehydrogenase (EC 1.1.1.1)	5-FCL-like protein; <br>Butanol Biosynthesis	 	 
fig|6666666.363677.peg.2426	CDS	CP002976.1	2428605	2428465	-3	-	141	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2427	CDS	CP002976.1	2429072	2428755	-2	-	318	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2428	CDS	CP002976.1	2430069	2429143	-3	-	927	Choline kinase (EC 2.7.1.32)	- none -	 	 
fig|6666666.363677.peg.2429	CDS	CP002976.1	2432510	2430087	-2	-	2424	Sarcosine dehydrogenase (EC 1.5.8.3)	- none -	 	 
fig|6666666.363677.peg.2430	CDS	CP002976.1	2432660	2433451	2	+	792	Transcriptional regulator, DeoR family	- none -	 	 
fig|6666666.363677.peg.2431	CDS	CP002976.1	2434377	2433595	-3	-	783	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2432	CDS	CP002976.1	2434720	2438040	1	+	3321	hypothetical protein	- none -	 	 
fig|6666666.363677.peg.2433	CDS	CP002976.1	2438044	2439165	1	+	1122	Glycosyl transferase, group 2 family	- none -	 	 
fig|6666666.363677.peg.2434	CDS	CP002976.1	2440814	2439198	-2	-	1617	Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases	- none -	 	 
fig|6666666.363677.peg.2435	CDS	CP002976.1	2441976	2440816	-3	-	1161	Acyl-CoA dehydrogenase	- none -	 	 
fig|6666666.363677.peg.2436	CDS	CP002976.1	2442884	2442081	-2	-	804	Enoyl-CoA hydratase (EC 4.2.1.17)	Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Butyrate metabolism cluster; <br>Fatty acid metabolism cluster; <br>Polyhydroxybutyrate metabolism; <br>Valine degradation	 	 
